target,feature,positive_count,negative_count,positive_mean,negative_mean,positive_median,negative_median,mean_diff,cohen_d,abs_cohen_d,horizon_frames
division_within_3_frames,shape_r_norm_017,127,62072,0.7640998159337231,0.8031118394369348,0.7956231832504272,0.8109516501426697,-0.039012023503211646,-0.35322771736906367,0.35322771736906367,3.0
division_within_3_frames,shape_r_norm_016,127,62072,0.7623299728697679,0.8005081432117604,0.7917570471763611,0.8086910247802734,-0.03817817034199256,-0.345982059798538,0.345982059798538,3.0
division_within_3_frames,shape_r_norm_015,127,62072,0.7663366724186995,0.8024895939205856,0.7824209332466125,0.8109824657440186,-0.03615292150188609,-0.32905013863286386,0.32905013863286386,3.0
division_within_3_frames,shape_r_norm_027,127,62072,1.1114572178660416,1.0853104255618178,1.094201922416687,1.0847795605659485,0.026146792304223787,0.3281064265904691,0.3281064265904691,3.0
division_within_3_frames,PERIMETER,127,62072,81.1164518319019,87.15375075246561,76.57897945977113,92.47810369412682,-6.037298920563714,-0.3239737611174646,0.3239737611174646,3.0
division_within_3_frames,ELLIPSE_MAJOR,127,62072,14.689157503114513,15.914378814905595,13.70992714650476,16.858271904770547,-1.2252213117910813,-0.3206552329837503,0.3206552329837503,3.0
division_within_3_frames,shape_r_norm_055,127,62072,0.8932026012206641,0.9202249526808535,0.9196494817733765,0.9322243332862854,-0.027022351460189387,-0.3050366495936687,0.3050366495936687,3.0
division_within_3_frames,shape_r_norm_018,127,62072,0.7778489470012545,0.8103778685355121,0.8070312142372131,0.8182119131088257,-0.03252892153425757,-0.29672104188960585,0.29672104188960585,3.0
division_within_3_frames,shape_r_norm_054,127,62072,0.8603579891244257,0.8874555436709689,0.8840938210487366,0.9000457525253296,-0.027097554546543168,-0.2865048419776431,0.2865048419776431,3.0
division_within_3_frames,shape_r_norm_038,127,62072,1.0631999542394022,1.0409709883123763,1.0644776821136475,1.0428942441940308,0.022228965927025834,0.28558339165440005,0.28558339165440005,3.0
division_within_3_frames,shape_r_norm_056,127,62072,0.9341441913852542,0.957541851437372,0.9471457004547119,0.9672771990299225,-0.023397660052117852,-0.2819865516469744,0.2819865516469744,3.0
division_within_3_frames,shape_r_norm_039,127,62072,1.0197459187094622,0.9976466533422225,1.0210721492767334,1.0035057663917542,0.022099265367239718,0.2785258000386983,0.2785258000386983,3.0
division_within_3_frames,shape_r_norm_014,127,62072,0.7794918938884585,0.80932511383398,0.7893292903900146,0.8186482787132263,-0.02983321994552146,-0.2746366513821203,0.2746366513821203,3.0
division_within_3_frames,shape_r_norm_003,127,62072,1.1959674114317407,1.1655880206887879,1.1894941329956055,1.1560181379318237,0.030379390742952816,0.2737061085807526,0.2737061085807526,3.0
division_within_3_frames,shape_r_norm_025,127,62072,1.0192562886110441,0.9980767652349656,1.0144802331924438,1.0038609504699707,0.021179523376078535,0.26608824352760485,0.26608824352760485,3.0
division_within_3_frames,shape_r_norm_006,127,62072,1.0597417392129973,1.0398628088111619,1.0620125532150269,1.0427315831184387,0.019878930401835415,0.25771181226161705,0.25771181226161705,3.0
division_within_3_frames,shape_r_norm_053,127,62072,0.8357749622403168,0.8598955199583349,0.8417932987213135,0.8721606135368347,-0.024120557718018132,-0.24205419970796874,0.24205419970796874,3.0
division_within_3_frames,shape_r_norm_037,127,62072,1.1045864937812324,1.0849970088536354,1.1049952507019043,1.0836251974105835,0.019589484927597045,0.239055038462892,0.239055038462892,3.0
division_within_3_frames,shape_r_norm_013,127,62072,0.7956965622000807,0.8210883562147372,0.7975831031799316,0.831514298915863,-0.02539179401465652,-0.23822482932115469,0.23822482932115469,3.0
division_within_3_frames,shape_r_norm_019,127,62072,0.7972628314664044,0.8224261753080563,0.8234571814537048,0.8309021294116974,-0.025163343841651864,-0.23344337591569939,0.23344337591569939,3.0
